ID_Poliza,Fecha_Contratacion,Producto,Canal_Venta,Prima_Anual,Monto_Asegurado,Cliente_Edad,Cliente_Sexo,Cliente_Ingreso_Mensual,Siniestro_Reportado,Monto_Siniestro,Estado_Poliza,Región
POL04476,2022-08-02,Protección Familiar,Agente,1241.36,47171.67999999999,29,Masculino,3241.0,No,0.0,Activa,Atlántico
POL04477,2022-11-01,Vida Plus,Call Center,633.5,126066.5,52,Femenino,3343.56,No,0.0,Cancelada,Valle del Cauca
POL04478,2022-10-20,Vida Básico,Agente,1359.92,213507.44,30,Masculino,2957.73,No,0.0,Cancelada,Antioquia
POL04479,2024-03-27,Protección Familiar,Call Center,846.12,86304.24,42,Femenino,4628.45,No,0.0,Activa,Santander
POL04480,2025-03-10,Protección Familiar,Call Center,913.39,114173.75,42,Masculino,4221.76,No,0.0,Activa,Valle del Cauca
POL04481,2022-10-10,Vida Básico,Call Center,1050.66,159700.32,64,Femenino,3207.14,No,0.0,Activa,Atlántico
POL04482,2022-11-12,Vida Básico,Digital,822.68,45247.399999999994,27,Masculino,4984.84,No,0.0,Activa,Valle del Cauca
POL04483,2023-07-17,Vida Premium,Call Center,998.97,191802.24,28,Masculino,5622.45,No,0.0,Vencida,Valle del Cauca
POL04484,2024-12-28,Vida Plus,Broker,318.66,17844.960000000003,68,Femenino,3501.76,No,0.0,Activa,Valle del Cauca
POL04485,2025-05-08,Protección Familiar,Broker,1061.4,113569.8,39,Masculino,4266.96,Sí,80863.67,Activa,Santander
POL04486,2024-01-17,Vida Plus,Digital,740.88,86682.96,69,Masculino,2827.33,No,0.0,Activa,Santander
POL04487,2023-06-17,Protección Familiar,Broker,1309.86,83831.04,60,Femenino,3879.53,No,0.0,Activa,Bogotá
POL04488,2024-07-17,Vida Básico,Call Center,572.99,89386.44,21,Masculino,3755.17,No,0.0,Activa,Antioquia
POL04489,2023-09-11,Vida Plus,Digital,960.0,143040.0,51,Femenino,2954.57,No,0.0,Cancelada,Atlántico
POL04490,2024-01-14,Vida Básico,Agente,503.42,54872.78,34,Femenino,2744.15,Sí,14106.84,Activa,Valle del Cauca
POL04491,2023-07-26,Vida Básico,Broker,1074.34,106359.65999999999,49,Masculino,4354.8,No,0.0,Cancelada,Bogotá
POL04492,2023-04-07,Protección Familiar,Call Center,1119.26,78348.2,22,Masculino,4727.78,No,0.0,Activa,Bogotá
POL04493,2023-09-10,Vida Plus,Agente,605.88,114511.31999999999,70,Femenino,4011.39,No,0.0,Activa,Cundinamarca
POL04494,2024-06-22,Vida Básico,Digital,342.74,40100.58,39,Masculino,1360.9,No,0.0,Cancelada,Atlántico
POL04495,2023-10-19,Vida Plus,Call Center,1021.43,155257.36,30,Femenino,2379.87,No,0.0,Activa,Atlántico
POL04496,2022-07-22,Vida Premium,Digital,989.94,191058.42,25,Femenino,4514.18,No,0.0,Activa,Santander
POL04497,2023-01-06,Vida Básico,Broker,490.26,82853.94,48,Femenino,2871.55,No,0.0,Activa,Bogotá
POL04498,2025-04-30,Protección Familiar,Agente,959.87,47993.5,65,Masculino,5628.14,Sí,5846.51,Vencida,Antioquia
POL04499,2024-08-19,Protección Familiar,Agente,996.05,102593.15,37,Masculino,3689.16,No,0.0,Vencida,Bogotá
POL04500,2023-10-24,Vida Básico,Call Center,840.75,21859.5,27,Femenino,3563.65,No,0.0,Activa,Santander
POL04501,2025-06-09,Vida Premium,Agente,920.37,70868.49,53,Masculino,3586.9,No,0.0,Activa,Cundinamarca
POL04502,2024-05-25,Vida Premium,Digital,531.04,90807.84,34,Masculino,1374.29,Sí,30472.23,Activa,Cundinamarca
POL04503,2022-12-31,Protección Familiar,Call Center,1045.77,62746.2,48,Femenino,5940.15,No,0.0,Activa,Valle del Cauca
POL04504,2024-12-10,Vida Premium,Agente,765.91,109525.12999999999,61,Femenino,3139.32,Sí,37054.58,Activa,Antioquia
POL04505,2024-02-18,Vida Básico,Digital,1340.31,167538.75,23,Masculino,3242.36,No,0.0,Activa,Antioquia
POL04506,2024-01-26,Vida Básico,Call Center,247.34,35864.3,69,Femenino,2632.6,No,0.0,Vencida,Atlántico
POL04507,2024-11-04,Protección Familiar,Call Center,1169.04,24549.84,31,Femenino,4233.89,No,0.0,Activa,Santander
POL04508,2022-09-12,Vida Plus,Broker,806.0,82212.0,53,Femenino,1957.89,No,0.0,Activa,Bogotá
POL04509,2025-01-23,Vida Plus,Call Center,1122.76,94311.84,53,Masculino,4730.96,No,0.0,Vencida,Atlántico
POL04510,2022-08-28,Vida Premium,Broker,507.39,92852.37,64,Femenino,2481.31,No,0.0,Cancelada,Santander
POL04511,2022-11-22,Protección Familiar,Broker,1139.19,216446.1,57,Femenino,2735.15,No,0.0,Activa,Valle del Cauca
POL04512,2025-03-18,Vida Premium,Broker,791.77,142518.6,67,Femenino,4452.07,No,0.0,Activa,Santander
POL04513,2024-12-05,Vida Premium,Agente,1021.76,204352.0,36,Femenino,4588.14,Sí,20079.92,Activa,Valle del Cauca
POL04514,2022-12-12,Vida Básico,Digital,657.0,51246.0,74,Femenino,4531.09,No,0.0,Cancelada,Bogotá
POL04515,2023-05-11,Vida Plus,Digital,1107.21,187118.49000000002,48,Femenino,3956.62,No,0.0,Vencida,Atlántico
POL04516,2023-12-31,Vida Básico,Broker,773.14,45615.26,73,Masculino,3995.88,No,0.0,Cancelada,Santander
POL04517,2025-03-20,Protección Familiar,Call Center,850.08,71406.72,49,Masculino,3640.67,No,0.0,Activa,Atlántico
POL04518,2022-11-30,Protección Familiar,Agente,890.09,159326.11000000002,37,Femenino,1861.96,Sí,106993.36,Activa,Cundinamarca
POL04519,2023-07-18,Vida Premium,Broker,762.48,54136.08,57,Femenino,2543.86,No,0.0,Vencida,Cundinamarca
POL04520,2022-09-08,Vida Premium,Agente,949.46,168054.42,41,Femenino,4367.6,No,0.0,Cancelada,Cundinamarca
POL04521,2025-03-04,Vida Básico,Agente,1324.84,76840.72,26,Masculino,1930.64,No,0.0,Activa,Atlántico
POL04522,2023-01-11,Vida Básico,Broker,1073.68,214736.0,39,Femenino,4278.72,No,0.0,Activa,Cundinamarca
POL04523,2024-12-06,Protección Familiar,Agente,682.69,126980.34000000001,65,Masculino,3775.49,No,0.0,Activa,Atlántico
POL04524,2025-01-02,Protección Familiar,Broker,912.94,144244.52000000002,42,Femenino,3736.87,No,0.0,Activa,Valle del Cauca
POL04525,2024-04-07,Vida Premium,Agente,866.75,105743.5,56,Femenino,2671.95,No,0.0,Activa,Antioquia
POL04526,2023-07-23,Vida Básico,Call Center,652.67,101816.51999999999,23,Masculino,2695.52,No,0.0,Cancelada,Bogotá
POL04527,2023-10-13,Vida Premium,Digital,762.99,122841.39,60,Femenino,3634.38,No,0.0,Activa,Atlántico
POL04528,2023-07-07,Protección Familiar,Broker,1406.9,137876.2,45,Femenino,2454.63,No,0.0,Activa,Cundinamarca
POL04529,2024-05-25,Protección Familiar,Call Center,635.09,46996.66,29,Masculino,3798.56,No,0.0,Vencida,Antioquia
POL04530,2023-09-21,Vida Básico,Agente,1310.93,131093.0,38,Masculino,5365.14,No,0.0,Vencida,Antioquia
POL04531,2023-05-26,Protección Familiar,Call Center,1515.06,168171.66,58,Masculino,4562.11,No,0.0,Activa,Antioquia
POL04532,2024-07-08,Vida Plus,Agente,1033.36,152937.28,42,Masculino,5892.44,No,0.0,Activa,Cundinamarca
POL04533,2025-04-19,Vida Básico,Broker,1042.48,164711.84,63,Masculino,2145.46,No,0.0,Cancelada,Valle del Cauca
POL04534,2024-01-16,Vida Básico,Agente,929.25,105934.5,61,Femenino,2466.27,No,0.0,Cancelada,Antioquia
POL04535,2024-03-17,Vida Básico,Broker,295.71,56480.60999999999,65,Masculino,2827.89,No,0.0,Activa,Valle del Cauca
POL04536,2023-08-14,Vida Plus,Agente,633.78,125488.43999999999,56,Femenino,5096.07,No,0.0,Activa,Atlántico
POL04537,2024-03-03,Vida Premium,Digital,415.77,45734.7,48,Masculino,2039.34,No,0.0,Activa,Valle del Cauca
POL04538,2024-08-11,Protección Familiar,Broker,361.21,49124.56,21,Femenino,2582.18,Sí,11423.11,Activa,Bogotá
POL04539,2023-08-20,Protección Familiar,Digital,395.59,37581.049999999996,59,Femenino,2168.47,No,0.0,Activa,Santander
POL04540,2024-02-04,Vida Premium,Broker,833.03,120789.34999999999,33,Femenino,3212.44,Sí,63285.81,Activa,Bogotá
POL04541,2025-01-06,Vida Premium,Digital,891.84,60645.12,18,Masculino,4074.62,No,0.0,Activa,Cundinamarca
POL04542,2023-02-18,Vida Plus,Digital,1161.86,99919.95999999999,48,Masculino,1000.0,No,0.0,Vencida,Cundinamarca
POL04543,2022-06-12,Vida Premium,Digital,742.55,69799.7,22,Masculino,3892.41,No,0.0,Activa,Antioquia
POL04544,2023-11-10,Vida Básico,Broker,848.04,131446.19999999998,39,Femenino,2830.3,No,0.0,Activa,Valle del Cauca
POL04545,2024-02-14,Vida Premium,Call Center,573.62,47610.46,47,Masculino,1961.46,No,0.0,Vencida,Bogotá
POL04546,2023-03-23,Vida Premium,Digital,1241.53,64559.56,64,Femenino,4374.35,No,0.0,Cancelada,Antioquia
POL04547,2024-11-06,Vida Premium,Agente,200.0,23800.0,41,Masculino,4130.2,No,0.0,Activa,Atlántico
POL04548,2023-02-22,Vida Plus,Agente,992.27,31752.64,67,Femenino,3064.06,No,0.0,Vencida,Atlántico
POL04549,2024-06-04,Protección Familiar,Call Center,1201.35,90101.25,49,Masculino,3691.36,No,0.0,Activa,Antioquia
POL04550,2024-06-04,Vida Básico,Digital,836.84,165694.32,49,Femenino,3454.24,Sí,16792.39,Activa,Antioquia
POL04551,2024-05-28,Vida Premium,Call Center,1041.65,142706.05000000002,60,Femenino,3798.99,No,0.0,Activa,Cundinamarca
POL04552,2024-07-20,Protección Familiar,Digital,575.92,63927.119999999995,42,Masculino,2733.22,No,0.0,Activa,Atlántico
POL04553,2024-05-11,Protección Familiar,Call Center,695.29,114722.84999999999,63,Femenino,2001.66,No,0.0,Activa,Atlántico
POL04554,2024-07-13,Vida Plus,Digital,789.98,23699.4,51,Femenino,3721.71,No,0.0,Activa,Cundinamarca
POL04555,2023-05-15,Protección Familiar,Broker,942.67,81069.62,22,Masculino,3931.48,No,0.0,Activa,Santander
POL04556,2024-05-15,Protección Familiar,Agente,292.03,48184.95,53,Femenino,2729.45,No,0.0,Activa,Atlántico
POL04557,2023-09-13,Protección Familiar,Call Center,848.53,169706.0,24,Masculino,3399.17,No,0.0,Vencida,Atlántico
POL04558,2023-08-22,Protección Familiar,Call Center,875.13,174150.87,70,Femenino,4713.28,No,0.0,Activa,Bogotá
POL04559,2023-10-03,Vida Plus,Call Center,759.83,41030.82,24,Masculino,4583.34,No,0.0,Activa,Cundinamarca
POL04560,2023-08-16,Protección Familiar,Agente,797.39,141935.41999999998,55,Femenino,3221.76,Sí,58975.9,Cancelada,Atlántico
POL04561,2023-12-10,Vida Premium,Broker,770.92,117950.76,67,Femenino,2860.0,No,0.0,Activa,Valle del Cauca
POL04562,2024-09-13,Vida Premium,Broker,1069.1,138983.0,57,Masculino,3401.75,No,0.0,Activa,Antioquia
POL04563,2025-04-29,Vida Básico,Digital,1231.9,57899.3,39,Femenino,2386.29,No,0.0,Activa,Valle del Cauca
POL04564,2024-04-22,Vida Plus,Call Center,459.11,36269.69,61,Femenino,3475.97,Sí,15873.72,Activa,Bogotá
POL04565,2024-02-12,Protección Familiar,Call Center,762.13,68591.7,20,Femenino,4792.99,No,0.0,Activa,Valle del Cauca
POL04566,2023-07-04,Vida Plus,Digital,1414.96,206584.16,28,Femenino,2938.01,Sí,33718.31,Activa,Antioquia
POL04567,2024-01-18,Protección Familiar,Digital,879.59,134577.27000000002,31,Masculino,5357.69,No,0.0,Cancelada,Bogotá
POL04568,2024-05-14,Vida Premium,Agente,1039.4,24945.600000000002,30,Masculino,1786.55,Sí,17867.65,Cancelada,Santander
POL04569,2024-07-17,Protección Familiar,Call Center,537.7,68287.90000000001,47,Femenino,2067.25,No,0.0,Activa,Santander
POL04570,2023-02-18,Vida Básico,Digital,643.34,61760.64,24,Femenino,2802.1,Sí,28648.29,Cancelada,Bogotá
POL04571,2024-06-20,Protección Familiar,Digital,984.69,138841.29,33,Femenino,5892.35,No,0.0,Vencida,Santander
POL04572,2024-12-14,Protección Familiar,Agente,524.27,41941.6,23,Masculino,3800.27,No,0.0,Activa,Santander
POL04573,2024-12-05,Vida Plus,Broker,749.99,47999.36,49,Femenino,3918.92,No,0.0,Cancelada,Valle del Cauca
POL04574,2024-02-02,Vida Básico,Digital,447.0,74202.0,29,Masculino,2807.19,No,0.0,Activa,Valle del Cauca
POL04575,2023-04-29,Vida Premium,Call Center,940.26,126935.1,71,Masculino,2300.52,No,0.0,Activa,Bogotá
POL04576,2024-06-08,Vida Plus,Broker,684.47,116359.90000000001,41,Femenino,3437.59,No,0.0,Activa,Bogotá
POL04577,2023-05-28,Vida Plus,Agente,741.74,34861.78,58,Femenino,2202.79,No,0.0,Activa,Atlántico
POL04578,2023-10-13,Protección Familiar,Call Center,1327.17,153951.72,35,Femenino,2942.72,No,0.0,Activa,Atlántico
POL04579,2025-05-24,Vida Plus,Broker,989.6,85105.6,63,Masculino,4017.92,No,0.0,Activa,Antioquia
POL04580,2023-12-21,Vida Plus,Digital,1178.36,130797.95999999999,46,Masculino,3001.02,No,0.0,Activa,Atlántico
POL04581,2024-12-08,Vida Básico,Digital,829.25,144289.5,39,Femenino,3236.64,No,0.0,Activa,Cundinamarca
POL04582,2023-10-29,Vida Plus,Agente,755.95,124731.75000000001,50,Femenino,3050.45,No,0.0,Activa,Bogotá
POL04583,2023-09-05,Protección Familiar,Call Center,845.42,157248.12,30,Masculino,3214.98,Sí,102478.49,Vencida,Bogotá
POL04584,2022-12-08,Vida Plus,Digital,1262.25,60588.0,70,Masculino,2747.54,No,0.0,Activa,Santander
POL04585,2023-12-08,Vida Plus,Agente,830.28,83858.28,49,Femenino,4802.43,No,0.0,Activa,Bogotá
POL04586,2023-08-24,Vida Básico,Digital,775.49,128731.34,23,Masculino,3783.88,No,0.0,Activa,Antioquia
POL04587,2023-01-13,Protección Familiar,Call Center,1286.79,149267.63999999998,62,Masculino,4879.25,No,0.0,Activa,Santander
POL04588,2024-04-08,Vida Plus,Call Center,700.85,48358.65,37,Masculino,2929.42,No,0.0,Activa,Bogotá
POL04589,2025-06-09,Vida Plus,Broker,200.0,24400.0,33,Masculino,3952.99,No,0.0,Activa,Santander
POL04590,2023-02-05,Protección Familiar,Agente,1588.9,220857.1,40,Femenino,3793.64,No,0.0,Activa,Valle del Cauca
POL04591,2022-08-12,Vida Premium,Call Center,903.5,117455.0,73,Masculino,3189.33,No,0.0,Activa,Antioquia
POL04592,2023-09-23,Protección Familiar,Digital,1218.45,202262.7,28,Masculino,4922.01,No,0.0,Activa,Bogotá
POL04593,2022-09-30,Vida Premium,Digital,1094.27,130218.13,69,Femenino,3135.07,No,0.0,Activa,Atlántico
POL04594,2025-01-18,Vida Premium,Agente,464.52,58065.0,52,Masculino,2018.14,No,0.0,Cancelada,Valle del Cauca
POL04595,2025-06-03,Protección Familiar,Agente,715.69,110931.95000000001,29,Femenino,1212.14,No,0.0,Cancelada,Santander
POL04596,2023-06-01,Vida Básico,Digital,625.31,109429.24999999999,25,Masculino,2032.7,Sí,73500.23,Activa,Atlántico
POL04597,2023-02-28,Vida Premium,Broker,721.97,83026.55,66,Masculino,2320.77,No,0.0,Vencida,Antioquia
POL04598,2023-08-20,Vida Plus,Agente,614.97,25213.77,32,Femenino,4215.3,Sí,17181.48,Activa,Bogotá
POL04599,2022-10-29,Vida Plus,Call Center,428.86,74192.78,30,Femenino,2743.72,No,0.0,Activa,Bogotá
POL04600,2023-02-17,Vida Plus,Broker,653.62,64054.76,60,Femenino,4473.88,No,0.0,Cancelada,Santander
POL04601,2024-09-11,Vida Plus,Call Center,1134.98,188406.68,70,Femenino,4403.25,No,0.0,Activa,Antioquia
POL04602,2022-09-29,Vida Básico,Agente,1448.44,252028.56,65,Masculino,3424.32,No,0.0,Activa,Valle del Cauca
POL04603,2023-01-25,Vida Básico,Broker,1288.88,59288.48,30,Masculino,3723.31,No,0.0,Activa,Bogotá
POL04604,2023-10-30,Vida Premium,Call Center,814.78,58664.159999999996,49,Masculino,4385.65,Sí,43806.78,Cancelada,Cundinamarca
POL04605,2024-05-12,Protección Familiar,Agente,1240.43,132726.01,31,Masculino,4911.21,No,0.0,Activa,Antioquia
POL04606,2025-01-10,Vida Premium,Agente,666.6,131986.80000000002,61,Masculino,1000.0,No,0.0,Vencida,Santander
POL04607,2023-10-01,Vida Plus,Call Center,1227.16,123943.16,26,Femenino,2731.21,No,0.0,Activa,Atlántico
POL04608,2023-04-09,Protección Familiar,Broker,819.63,18851.49,62,Masculino,1000.0,No,0.0,Activa,Antioquia
POL04609,2024-08-21,Protección Familiar,Digital,557.12,65183.04,65,Femenino,3705.42,No,0.0,Activa,Valle del Cauca
POL04610,2024-04-18,Vida Premium,Digital,1018.33,195519.36000000002,23,Femenino,3102.42,No,0.0,Vencida,Valle del Cauca
POL04611,2022-10-08,Vida Básico,Agente,1042.4,115706.40000000001,59,Femenino,2857.18,No,0.0,Cancelada,Santander
POL04612,2023-06-11,Vida Básico,Agente,710.5,36235.5,33,Femenino,3592.86,Sí,29354.68,Activa,Antioquia
POL04613,2022-09-04,Vida Premium,Digital,1223.58,63626.159999999996,18,Femenino,3585.85,No,0.0,Activa,Cundinamarca
POL04614,2024-06-21,Vida Plus,Call Center,998.6,86878.2,59,Masculino,2790.62,No,0.0,Vencida,Cundinamarca
POL04615,2024-12-22,Protección Familiar,Agente,1025.78,93345.98,31,Masculino,3274.27,No,0.0,Activa,Bogotá
POL04616,2023-07-11,Vida Plus,Digital,771.6,137344.80000000002,39,Femenino,4815.94,No,0.0,Activa,Santander
POL04617,2023-12-08,Vida Plus,Agente,797.43,69376.40999999999,36,Femenino,4809.01,No,0.0,Activa,Antioquia
POL04618,2023-10-17,Vida Plus,Digital,1129.39,68892.79000000001,64,Femenino,1804.27,No,0.0,Cancelada,Atlántico
POL04619,2022-12-19,Vida Básico,Agente,752.06,71445.7,53,Masculino,2001.57,No,0.0,Activa,Valle del Cauca
POL04620,2022-12-27,Vida Plus,Agente,529.52,46068.24,49,Masculino,3830.25,No,0.0,Activa,Atlántico
POL04621,2022-12-17,Vida Básico,Agente,516.3,67635.29999999999,31,Femenino,1764.08,No,0.0,Cancelada,Cundinamarca
POL04622,2024-08-31,Vida Plus,Digital,1027.28,197237.76,18,Femenino,7204.78,No,0.0,Cancelada,Atlántico
POL04623,2024-06-04,Vida Básico,Agente,776.78,25633.739999999998,66,Femenino,5003.37,No,0.0,Cancelada,Bogotá
POL04624,2024-08-14,Vida Premium,Call Center,863.85,82929.6,23,Masculino,2791.74,No,0.0,Activa,Atlántico
POL04625,2024-02-26,Vida Plus,Broker,1077.58,179955.86,28,Femenino,6201.13,No,0.0,Cancelada,Cundinamarca
POL04626,2023-06-28,Protección Familiar,Broker,426.51,82316.43,41,Femenino,4872.99,Sí,12398.12,Activa,Atlántico
POL04627,2022-06-24,Protección Familiar,Broker,845.03,64222.28,51,Femenino,3867.1,No,0.0,Activa,Santander
POL04628,2025-06-02,Protección Familiar,Broker,1040.78,75976.94,46,Femenino,2515.52,No,0.0,Activa,Cundinamarca
POL04629,2025-02-21,Vida Básico,Call Center,624.82,86225.16,40,Masculino,4073.11,No,0.0,Activa,Atlántico
POL04630,2025-02-18,Vida Premium,Agente,712.89,122617.08,56,Femenino,4691.7,No,0.0,Activa,Santander
POL04631,2023-06-30,Protección Familiar,Agente,811.94,31665.660000000003,49,Masculino,4465.09,No,0.0,Cancelada,Valle del Cauca
POL04632,2023-11-30,Vida Básico,Call Center,964.95,52107.3,62,Femenino,4208.53,No,0.0,Activa,Antioquia
POL04633,2023-11-29,Vida Plus,Digital,608.64,91904.64,21,Masculino,3300.22,No,0.0,Activa,Valle del Cauca
POL04634,2024-07-25,Vida Plus,Agente,1239.2,45850.4,70,Masculino,3870.77,No,0.0,Activa,Valle del Cauca
POL04635,2025-02-16,Protección Familiar,Agente,476.53,23826.5,26,Masculino,3650.61,No,0.0,Activa,Santander
POL04636,2023-05-13,Protección Familiar,Digital,752.83,67754.7,61,Femenino,2490.01,No,0.0,Vencida,Bogotá
POL04637,2025-01-08,Vida Premium,Agente,1383.04,146602.24,33,Femenino,3482.6,No,0.0,Cancelada,Valle del Cauca
POL04638,2024-05-02,Vida Básico,Agente,953.91,184104.63,30,Masculino,4672.72,Sí,8114.4,Activa,Bogotá
POL04639,2024-01-30,Vida Premium,Call Center,881.0,96910.0,69,Masculino,3857.53,No,0.0,Activa,Santander
POL04640,2024-04-02,Vida Básico,Call Center,890.56,91727.68,52,Femenino,3940.64,No,0.0,Activa,Valle del Cauca
POL04641,2025-02-13,Vida Premium,Broker,874.07,67303.39,62,Femenino,1652.11,No,0.0,Activa,Cundinamarca
POL04642,2023-05-26,Vida Premium,Broker,1229.0,148709.0,54,Masculino,3400.27,No,0.0,Activa,Santander
POL04643,2024-04-18,Vida Plus,Agente,1201.55,84108.5,24,Masculino,4081.44,No,0.0,Activa,Cundinamarca
POL04644,2022-06-12,Vida Básico,Agente,880.54,161138.82,34,Masculino,4876.36,Sí,144874.57,Activa,Antioquia
POL04645,2022-09-18,Vida Básico,Digital,1358.53,70643.56,68,Masculino,1817.03,No,0.0,Activa,Cundinamarca
POL04646,2025-04-20,Vida Plus,Digital,809.84,34823.12,25,Femenino,5289.4,No,0.0,Activa,Valle del Cauca
POL04647,2024-09-08,Vida Plus,Broker,1197.73,80247.91,39,Masculino,3572.29,No,0.0,Cancelada,Antioquia
POL04648,2024-02-02,Vida Básico,Agente,1134.63,222387.48,60,Masculino,3402.21,No,0.0,Activa,Antioquia
POL04649,2024-09-11,Vida Plus,Agente,1373.74,90666.84,30,Masculino,2637.83,Sí,21103.98,Cancelada,Cundinamarca
POL04650,2023-10-07,Protección Familiar,Broker,1144.46,119023.84,72,Masculino,2890.36,Sí,26286.42,Activa,Santander
POL04651,2023-12-29,Protección Familiar,Digital,958.77,167784.75,40,Masculino,3342.52,Sí,35800.34,Cancelada,Bogotá
POL04652,2023-09-17,Vida Premium,Call Center,673.89,92322.93,68,Masculino,3621.71,Sí,30349.63,Cancelada,Santander
POL04653,2025-05-08,Vida Plus,Agente,640.48,29462.08,54,Masculino,3058.78,No,0.0,Activa,Antioquia
POL04654,2024-09-29,Vida Básico,Broker,394.99,64778.36,41,Femenino,3382.89,No,0.0,Activa,Bogotá
POL04655,2024-05-03,Protección Familiar,Broker,833.39,58337.299999999996,36,Femenino,4457.43,No,0.0,Activa,Santander
POL04656,2022-11-06,Vida Plus,Broker,983.69,93450.55,57,Masculino,1003.77,No,0.0,Cancelada,Santander
POL04657,2023-04-15,Vida Premium,Call Center,612.62,118848.28,29,Femenino,2175.03,No,0.0,Activa,Atlántico
POL04658,2023-02-22,Protección Familiar,Agente,456.71,19638.53,53,Masculino,3390.71,No,0.0,Activa,Antioquia
POL04659,2023-09-23,Vida Premium,Digital,1335.07,226961.9,73,Femenino,4677.29,No,0.0,Activa,Atlántico
POL04660,2024-11-11,Vida Básico,Broker,1123.76,214638.16,22,Femenino,3397.94,Sí,145412.91,Activa,Antioquia
POL04661,2024-03-27,Vida Premium,Call Center,713.5,19978.0,24,Femenino,5580.14,No,0.0,Activa,Cundinamarca
POL04662,2022-12-19,Vida Plus,Call Center,906.85,172301.5,47,Femenino,4425.2,No,0.0,Activa,Antioquia
POL04663,2024-10-19,Vida Básico,Agente,595.92,95943.12,20,Masculino,2896.2,No,0.0,Activa,Cundinamarca
POL04664,2024-01-23,Protección Familiar,Agente,1304.32,139562.24,73,Femenino,4939.15,No,0.0,Activa,Cundinamarca
POL04665,2022-12-22,Vida Premium,Call Center,1007.27,189366.76,24,Femenino,5111.25,No,0.0,Activa,Cundinamarca
